course_id,course_title,url,level,subject,,,
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,Intermediate Level,Business Finance,,,
607876,Mastering Candlestick Charting : High Probability Trading,https://www.udemy.com/mastering-candlestick-charting/,All Levels,Business Finance,,,
249950,Binary Options Course - Level 2,https://www.udemy.com/binary-options-course-level-2/,Intermediate Level,Business Finance,,,
792216,Stock Technical Analysis with R,https://www.udemy.com/stock-technical-analysis-with-r/,All Levels,Business Finance,,,
45139,"Get to know the VIX Index (aka 'The Fear Index)""",https://www.udemy.com/vix-index/,All Levels,Business Finance,,,
692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,Beginner Level,Business Finance,,,
1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,Expert Level,Business Finance,,,
598094,Crowdfunding to Win,https://www.udemy.com/crowdfunding-to-win/,All Levels,Business Finance,,,
40039,Comprehensive Forex Mastery Program,https://www.udemy.com/forex-mastery/,All Levels,Business Finance,,,
1266148,Preparation of Consolidated Financial Statements (Basic),https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/,Intermediate Level,Business Finance,,,
791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,All Levels,Business Finance,,,
352150,Learn to Trade for Profit: Ten Most Profitable Trading Rules,https://www.udemy.com/trading-stocks-successfully-ten-rules-of-successful-trading/,All Levels,Business Finance,,,
791436,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,All Levels,Business Finance,,,
537878,CFA Corporate Finance Level 2,https://www.udemy.com/advanced-capital-budgeting-techniques/,All Levels,Business Finance,,,
923184,Pin Bars: The Most Powerful Forex Trading Signal,https://www.udemy.com/make-money-in-forex-using-pin-bars/,All Levels,Business Finance,,,
476256,Stock Options Trades Using Interactive Brokers,https://www.udemy.com/stock-options-trades-using-interactive-brokers/,Intermediate Level,Business Finance,,,
552504,Introduction to Options - Strategies For Consistent Profits,https://www.udemy.com/introduction-to-options-start-trading-now/,All Levels,Business Finance,,,
537888,Risk in Forex Transactions - for CA / CS / CFA exams,https://www.udemy.com/forex-risks/,All Levels,Business Finance,,,
385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,All Levels,Business Finance,,,
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,Beginner Level,Business Finance,,,
57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,Beginner Level,Business Finance,,,
155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,Beginner Level,Business Finance,,,
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery,https://www.udemy.com/advanced-credit-spreads/,Intermediate Level,Business Finance,,,
511952,Investment Banking: How to Land a Job on Wall Street,https://www.udemy.com/how-to-land-a-job-on-wall-street/,All Levels,Business Finance,,,
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,https://www.udemy.com/invest-in-index-funds-and-etfs-in-7-easy-steps/,All Levels,Business Finance,,,
862786,Financial modeling: Build a multiples valuation model,https://www.udemy.com/how-to-do-a-multiples-based-valuation-of-a-company/,All Levels,Business Finance,,,
165122,Trade Recap I - A Real Look at Futures Options Markets,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,Beginner Level,Business Finance,,,
530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,Expert Level,Business Finance,,,
218416,Trading Binary Options for Fun and Profit,https://www.udemy.com/trading-binary-options-for-fun-and-profit/,All Levels,Business Finance,,,
619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,Beginner Level,Business Finance,,,
717278,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,All Levels,Business Finance,,,
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,https://www.udemy.com/interactive-charts-in-excel/,All Levels,Business Finance,,,
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,All Levels,Business Finance,,,
180362,The Securities Trade Lifecycle,https://www.udemy.com/the-securities-trade-lifecycle/,All Levels,Business Finance,,,
364810,Double your Forex Account using the MAGIC MA trading robot,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,Intermediate Level,Business Finance,,,
692722,Technical Analysis 101: How to Profit During Market Crashes,https://www.udemy.com/profit-from-stock-market-crashes-the-short-selling-strategy/,All Levels,Business Finance,,,
298558,Advanced Accounting for Investment Banking,https://www.udemy.com/advanced-accounting-for-investment-banking/,Intermediate Level,Business Finance,,,
480752,Investing In Stocks With 10 Simple Rules,https://www.udemy.com/value-investing-rules/,All Levels,Business Finance,,,
637922,Venture Capital. What is it and Why it Matters to You!,https://www.udemy.com/venture-capital-sector-overview-what-is-it-and-why-it-matters-to-you/,All Levels,Business Finance,,,
337320,Cash Flow Valuation: Develop Your Financial Literacy,https://www.udemy.com/financial-literacy-basics/,All Levels,Business Finance,,,
876646,Direction-Independ Trading - Elite Forex Traders Strategy,https://www.udemy.com/direction-independ-trading-elite-traders-forex-strategy/,All Levels,Business Finance,,,
529424,How to Become a Financial Analyst from Scratch!,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/,Beginner Level,Business Finance,,,
720814,First Steps to Trading the Forexmarkets : Technical Analysis,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,Beginner Level,Business Finance,,,
515326,Financial analysis: Compare performance of companies,https://www.udemy.com/financial-performance-analysis/,All Levels,Business Finance,,,
1218552,Forex for Beginners: Easy Forex Trading for Beginners,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/,Beginner Level,Business Finance,,,
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/,Beginner Level,Business Finance,,,
429308,Read financial statements like a pro,https://www.udemy.com/read-financial-statements-in-5-minutes/,Intermediate Level,Business Finance,,,
302450,10 Numbers Every Business Owner Should Know,https://www.udemy.com/10-numbers-every-business-owner-should-know/,All Levels,Business Finance,,,
1117834,Learn How To Trade Gold In 2017,https://www.udemy.com/learn-how-to-trade-gold-in-2017/,All Levels,Business Finance,,,
190816,IAS 18 - Revenue,https://www.udemy.com/ias-18-revenue/,All Levels,Business Finance,,,
244000,Forex Trading: The High ROI Forex Trading End of Day Course,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/,Intermediate Level,Business Finance,,,
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/,All Levels,Business Finance,,,
831940,Fundamentals of Accounting for Business Owners,https://www.udemy.com/fundamentals-of-accounting-for-business-owners/,Beginner Level,Business Finance,,,
833770,Practical Financial Statement Analysis,https://www.udemy.com/practical-financial-statement-analysis/,All Levels,Business Finance,,,
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,https://www.udemy.com/international-finance-a-comprehensive-study/,All Levels,Business Finance,,,
707224,Financial Statement Review 101: How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,Beginner Level,Business Finance,,,
64739,Professional Risk Manager (PRM) Certification: Level 1,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/,All Levels,Business Finance,,,
907716,International Tax - Tax Beyond boundaries,https://www.udemy.com/international-tax-course-intermediate-level/,All Levels,Business Finance,,,
1030976,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,Beginner Level,Business Finance,,,
722682,Advanced Excel functions,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/,All Levels,Business Finance,,,
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/,Beginner Level,Business Finance,,,
808506,Candlestick Analysis For Professional Traders,https://www.udemy.com/testing-candlesticks/,Expert Level,Business Finance,,,
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,https://www.udemy.com/build-a-career-in-forex-trading-learn-fundamental-analysis/,All Levels,Business Finance,,,
358062,Financial Modeling: Build a Complete DCF Valuation Model,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/,All Levels,Business Finance,,,
372234,Hands-on Financial Modeling (With 6 Excel Templates),https://www.udemy.com/financial-modelling-in-excel/,Intermediate Level,Business Finance,,,
822514,CAIIB Advanced Bank Management (Part I),https://www.udemy.com/statistics-regression-analysis/,All Levels,Business Finance,,,
1045726,Stock Market investment:Non financial fundamental analysis,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/,Beginner Level,Business Finance,,,
943426,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,Beginner Level,Business Finance,,,
46927,Basics of Business Finance,https://www.udemy.com/basics-of-business-finance/,Beginner Level,Business Finance,,,
567070,Accounting Made Easy 2,https://www.udemy.com/accounting-made-easy-2/,Intermediate Level,Business Finance,,,
867440,"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,Intermediate Level,Business Finance,,,
501996,Aprende a invertir practicando,https://www.udemy.com/aprende-a-invertir-practicando/,All Levels,Business Finance,,,
1103590,Trading con retrocesos de Fibonacci,https://www.udemy.com/trading-con-retrocesos-de-fibonacci/,All Levels,Business Finance,,,
1172370,Mit Finanzwissen zu besserem Unternehmertum,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/,Beginner Level,Business Finance,,,
673702,Como hacer empresa en 10 sesiones prÃ¡cticas,https://www.udemy.com/finanzas-para-principiantes/,Intermediate Level,Business Finance,,,
821108,Ø§Ù„Ù…Ø­Ø§Ø³Ø¨Ø© Ù„Ù„Ø¥Ø¯Ø§Ø±ÙŠÙŠÙ† Ùˆ ØºÙŠØ± Ø§Ù„Ù…Ø­Ø§Ø³Ø¨ÙŠÙ†,https://www.udemy.com/accounting-for-non-accountants-trendcast/,Beginner Level,Business Finance,,,
863998,æ ªå¼æŠ•è³‡ã§æœ¬å½“ã®ãƒ•ã‚¡ãƒ³ãƒ€ãƒ¡ãƒ³ã‚¿ãƒ«åˆ†æžãŒã§ãã‚‹ã‚ˆã†ã«ãªã‚‹,https://www.udemy.com/jun-sakai-trading-course3/,All Levels,Business Finance,,,
822926,Curso de Trading prÃ¡ctico basado en casos reales,https://www.udemy.com/trading-practico/,All Levels,Business Finance,,,
666254,Curso Avanzado de Trading,https://www.udemy.com/curso-avanzado-de-trading/,All Levels,Business Finance,,,
421546,à¸ªà¸­à¸™à¹€à¸—à¸£à¸”à¹„à¸šà¸™à¸²à¸£à¸µà¹ˆ à¸­à¹Šà¸­à¸Ÿà¸Šà¸±à¹ˆà¸™à¸­à¸¢à¹ˆà¸²à¸‡à¸‡à¹ˆà¸²à¸¢,https://www.udemy.com/binary-options-for-thai/,All Levels,Business Finance,,,
518886,MQL4 Tutorial Golden Goose,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/,Beginner Level,Business Finance,,,
868128,AnÃ¡lise de ConcessÃ£o de CrÃ©dito,https://www.udemy.com/estacio-analise-de-concessao-de-credito/,All Levels,Business Finance,,,
986034,Technical Analysis Using Elliott Wave Theory,https://www.udemy.com/technical-analysis-using-elliott-wave-theory/,All Levels,Business Finance,,,
42642,The Basics Of Volume Analysis,https://www.udemy.com/volume-analysis-basis/,All Levels,Business Finance,,,
471428,Crash Course on Cost of Capital and Capital Structuring,https://www.udemy.com/crash-course-on-cost-of-capital-and-capital-structuring/,All Levels,Business Finance,,,
600206,Business Accounting Made Easy,https://www.udemy.com/accounting-level-1-course/,Beginner Level,Business Finance,,,
